cid,year,week,anger,disgust,joy,sad,fear,angerlw,disgustlw,joylw,sadlw,fearlw,bindex,cida,cidweek,province,provinceyear,aqi,pm25,realnum,tmin,tmax,wind,sunnyr,popw
76,2016,31,0.0,12.5,50.0,25.0,12.5,0.166667,0.083333,0.5,0.166667,0.083333,8.142857000000001,76,7631,37,201637,84.0,40.285714,8,23.285714,31.142857,1.5,0.285714,126.5
76,2016,32,0.0,0.0,42.8571,42.8571,14.285700000000002,0.0,0.125,0.5,0.25,0.125,0.0,76,7632,37,201637,48.0,23.571429,7,23.428571,30.571429,1.5,0.0,126.5
76,2016,33,0.0,16.666700000000002,50.0,16.666700000000002,16.666700000000002,0.0,0.0,0.428571,0.428571,0.14285699999999998,0.0,76,7633,37,201637,67.0,38.285714,6,23.857143,31.285714,1.5,0.0,126.5
76,2016,34,0.0,16.666700000000002,50.0,33.3333,0.0,0.0,0.166667,0.5,0.166667,0.166667,16.571429000000002,76,7634,37,201637,83.57142900000002,36.571429,6,22.0,30.0,3.642857,0.14285699999999998,126.5
76,2016,35,14.285700000000002,0.0,57.1429,28.571400000000004,0.0,0.0,0.166667,0.5,0.333333,0.0,8.142857000000001,76,7635,37,201637,101.857143,38.714286,7,16.857143,28.428571,3.642857,0.428571,126.5
76,2016,36,20.0,60.0,0.0,20.0,0.0,0.14285699999999998,0.0,0.571429,0.285714,0.0,8.142857000000001,76,7636,37,201637,123.142857,73.57142900000002,5,19.714286,30.714286,2.928571,0.285714,126.5
76,2016,37,20.0,20.0,40.0,20.0,0.0,0.2,0.6,0.0,0.2,0.0,0.0,76,7637,37,201637,99.571429,66.0,5,18.857143,28.857143,2.642857,0.0,126.5
76,2016,38,33.3333,16.666700000000002,33.3333,0.0,16.666700000000002,0.2,0.2,0.4,0.2,0.0,16.857143,76,7638,37,201637,80.57142900000002,44.714286,6,15.142857,26.571429,3.214286,0.428571,126.5
76,2016,39,0.0,28.571400000000004,28.571400000000004,42.8571,0.0,0.333333,0.166667,0.333333,0.0,0.166667,16.285714000000002,76,7639,37,201637,79.57142900000002,49.42857100000001,7,16.0,25.571429,3.214286,0.0,126.5
76,2016,40,0.0,22.2222,44.4444,22.2222,11.1111,0.0,0.285714,0.285714,0.428571,0.0,8.142857000000001,76,7640,37,201637,79.14285699999998,52.285714,9,15.714285999999998,25.571429,3.214286,0.0,126.5
76,2016,41,50.0,0.0,50.0,0.0,0.0,0.0,0.222222,0.444444,0.222222,0.111111,16.285714000000002,76,7641,37,201637,95.0,65.85714300000001,2,11.428571,20.285714,3.642857,0.14285699999999998,126.5
76,2016,42,10.5263,36.8421,15.7895,21.0526,15.7895,0.5,0.0,0.5,0.0,0.0,41.571429,76,7642,37,201637,89.57142900000002,63.85714300000001,19,14.142857,22.142857,2.928571,0.14285699999999998,126.5
76,2016,43,8.333300000000001,8.333300000000001,25.0,50.0,8.333300000000001,0.105263,0.368421,0.157895,0.210526,0.157895,32.571428999999995,76,7643,37,201637,67.14285699999999,46.285714,12,9.571429,15.857143,3.642857,0.0,126.5
76,2016,44,18.1818,27.2727,9.0909,27.2727,18.1818,0.083333,0.083333,0.25,0.5,0.083333,63.571429,76,7644,37,201637,80.285714,51.285714,11,4.142857,12.714286,3.785714,0.571429,126.5
76,2016,45,18.75,12.5,25.0,25.0,18.75,0.181818,0.272727,0.090909,0.272727,0.181818,24.857143,76,7645,37,201637,119.0,87.42857099999998,16,5.666667,14.5,3.642857,0.428571,126.5
76,2016,46,7.6923,15.3846,30.7692,30.7692,15.3846,0.1875,0.125,0.25,0.25,0.1875,16.285714000000002,76,7646,37,201637,127.0,91.285714,13,6.428571,15.571429,3.5,0.14285699999999998,126.5
76,2016,47,10.5263,31.5789,21.0526,15.7895,21.0526,0.076923,0.153846,0.307692,0.307692,0.153846,33.857143,76,7647,37,201637,76.714286,52.571429,19,0.14285699999999998,8.714286,3.928571,0.285714,126.5
76,2016,48,0.0,17.6471,29.4118,41.1765,11.7647,0.105263,0.315789,0.210526,0.157895,0.210526,41.0,76,7648,37,201637,170.428571,128.71428600000002,17,-1.0,8.2,3.5,0.714286,126.5
76,2016,49,6.0606,9.0909,60.6061,18.1818,6.0606,0.0,0.17647100000000002,0.294118,0.411765,0.117647,80.285714,76,7649,37,201637,197.571429,152.71428600000004,33,0.0,10.2,3.642857,0.428571,126.5
76,2016,50,9.0909,0.0,63.6364,27.2727,0.0,0.060605999999999986,0.090909,0.606061,0.181818,0.060605999999999986,50.285714,76,7650,37,201637,88.85714300000002,63.285714,11,-3.0,6.166667,3.642857,0.285714,126.5
76,2016,51,7.142900000000001,28.571400000000004,17.8571,32.142900000000004,14.285700000000002,0.090909,0.0,0.636364,0.272727,0.0,170.571429,76,7651,37,201637,219.428571,176.85714299999995,28,-0.2,9.2,2.928571,0.285714,126.5
76,2016,52,21.4286,14.285700000000002,42.8571,14.285700000000002,7.142900000000001,0.07142899999999999,0.285714,0.178571,0.321429,0.14285699999999998,109.571429,76,7652,37,201637,111.428571,83.85714300000002,14,-4.285714,3.142857,3.5,0.428571,126.5
79,2014,40,20.0,0.0,40.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,86.85714300000002,79,7940,13,201413,109.142857,79.471429,5,10.142857,19.142857,3.035714,0.571429,422.4
79,2014,41,9.6096,15.6156,31.2312,32.1321,11.4114,0.2,0.0,0.4,0.2,0.2,371.428571,79,7941,13,201413,194.142857,154.82857099999995,333,9.857143,20.428571,3.142857,0.428571,422.4
79,2014,42,11.5646,17.6871,25.8503,36.7347,8.1633,0.096096,0.156156,0.312312,0.321321,0.114114,261.28571400000004,79,7942,13,201413,170.571429,128.257143,147,8.857142999999997,21.428571,3.107143,0.571429,422.4
79,2014,43,9.0909,10.8225,36.3636,33.766200000000005,9.9567,0.115646,0.176871,0.25850300000000004,0.367347,0.081633,340.0,79,7943,13,201413,182.285714,139.67142900000002,231,7.571428999999998,18.428571,3.142857,0.428571,422.4
79,2014,44,4.6511999999999984,20.9302,40.6977,32.5581,1.1627999999999998,0.090909,0.108225,0.363636,0.337662,0.099567,192.714286,79,7944,13,201413,160.85714299999995,120.042857,86,6.142857,16.428570999999998,3.071429,0.571429,422.4
79,2014,45,12.5,31.25,31.25,16.666700000000002,8.333300000000001,0.046512,0.209302,0.406977,0.325581,0.011628,156.14285700000005,79,7945,13,201413,109.71428600000002,75.514286,48,2.142857,14.142857,3.178571,0.857143,422.4
79,2014,46,0.0,9.0909,50.0,27.2727,13.636400000000002,0.125,0.3125,0.3125,0.166667,0.083333,140.71428600000002,79,7946,13,201413,111.428571,74.528571,22,-1.75,11.5,3.178571,0.857143,422.4
79,2014,47,12.4031,14.7287,22.4806,41.0853,9.3023,0.0,0.090909,0.5,0.272727,0.136364,212.142857,79,7947,13,201413,251.0,215.228571,129,-0.5,11.25,3.0,0.571429,422.4
79,2014,48,13.0435,14.285700000000002,29.8137,34.161500000000004,8.6957,0.124031,0.147287,0.224806,0.410853,0.093023,203.857143,79,7948,13,201413,167.0,119.071429,161,-3.666667,5.5,3.392857,0.571429,422.4
79,2014,49,16.666700000000002,16.666700000000002,28.571400000000004,26.1905,11.9048,0.130435,0.14285699999999998,0.298137,0.341615,0.086957,144.85714299999995,79,7949,13,201413,116.571429,78.585714,42,-6.714286,3.142857,3.25,0.857143,422.4
79,2014,50,12.3077,10.7692,46.1538,29.2308,1.5385,0.166667,0.166667,0.285714,0.261905,0.119048,117.71428600000002,79,7950,13,201413,126.571429,84.6,65,-7.285714,3.428571,3.571429,1.0,422.4
79,2014,51,16.666700000000002,5.5556,50.0,16.666700000000002,11.1111,0.123077,0.107692,0.461538,0.292308,0.015385,142.571429,79,7951,13,201413,139.28571399999998,101.457143,18,-6.0,4.571429,3.178571,0.857143,422.4
79,2014,52,10.2041,18.3673,30.6122,34.6939,6.1224,0.166667,0.055556,0.5,0.166667,0.111111,122.571429,79,7952,13,201413,207.142857,167.157143,49,-5.142857,6.428571,3.25,0.857143,422.4
79,2015,1,12.9032,12.9032,35.4839,29.0323,9.6774,0.102041,0.183673,0.306122,0.346939,0.061224,122.71428600000002,79,7901,13,201513,138.71428600000002,101.9,31,-5.571429,5.714286,3.142857,0.714286,422.4
79,2015,2,10.7143,10.7143,37.5,33.9286,7.142900000000001,0.12903199999999998,0.12903199999999998,0.354839,0.290323,0.096774,118.0,79,7902,13,201513,179.71428600000004,141.17142900000005,56,-5.142857,5.142857,3.107143,0.571429,422.4
79,2015,3,16.4557,10.1266,34.1772,29.1139,10.1266,0.107143,0.107143,0.375,0.33928600000000003,0.07142899999999999,121.571429,79,7903,13,201513,133.571429,94.671429,79,-5.857143,4.428571,3.285714,0.714286,422.4
79,2015,4,11.7647,25.4902,35.2941,23.5294,3.9216,0.16455699999999998,0.101266,0.341772,0.291139,0.101266,113.28571399999998,79,7904,13,201513,145.14285700000005,109.114286,51,-5.428571,4.0,3.142857,0.571429,422.4
79,2015,5,6.0606,27.2727,36.3636,30.303,0.0,0.117647,0.254902,0.352941,0.235294,0.039216,87.42857099999998,79,7905,13,201513,117.28571399999998,81.314286,33,-5.714286,4.428571,3.357143,0.714286,422.4
79,2015,6,4.2553,34.0426,46.8085,12.765999999999998,2.1277,0.060605999999999986,0.272727,0.363636,0.30303,0.0,91.714286,79,7906,13,201513,122.857143,89.028571,47,-4.571429,7.0,3.178571,0.857143,422.4
79,2015,7,8.8235,20.5882,35.2941,17.6471,17.6471,0.042553,0.340426,0.468085,0.12766,0.021277,83.57142900000002,79,7907,13,201513,153.428571,115.0,34,-2.5,9.666667,3.071429,0.714286,422.4
79,2015,8,11.1111,11.1111,50.0,16.666700000000002,11.1111,0.08823500000000001,0.205882,0.352941,0.17647100000000002,0.17647100000000002,95.714286,79,7908,13,201513,164.0,112.771429,18,-3.5,6.5,3.321429,0.571429,422.4
79,2015,9,21.5686,21.8954,29.4118,12.7451,14.3791,0.111111,0.111111,0.5,0.166667,0.111111,197.714286,79,7909,13,201513,76.57142900000002,45.985714,306,-3.285714,6.571428999999998,3.5,0.714286,422.4
79,2015,10,17.8218,19.802,32.6733,18.8119,10.8911,0.215686,0.218954,0.294118,0.127451,0.143791,155.71428600000004,79,7910,13,201513,141.28571399999996,103.242857,101,-2.714286,10.0,3.178571,0.714286,422.4
79,2015,11,5.1948,12.987000000000002,36.3636,35.0649,10.3896,0.17821800000000002,0.19802,0.326733,0.188119,0.108911,141.571429,79,7911,13,201513,149.14285700000005,111.78571399999998,77,2.833333,15.166667000000002,3.0,0.571429,422.4
79,2015,12,16.666700000000002,19.4444,36.1111,19.4444,8.333300000000001,0.051948,0.12987,0.363636,0.350649,0.103896,136.428571,79,7912,13,201513,114.71428600000002,63.9,36,4.142857,17.714285999999994,3.142857,1.0,422.4
79,2015,13,11.1111,11.1111,46.6667,24.4444,6.6667000000000005,0.166667,0.194444,0.361111,0.194444,0.083333,134.14285700000002,79,7913,13,201513,151.28571399999996,83.585714,45,7.857142999999999,20.0,3.25,0.428571,422.4
79,2015,14,20.6897,24.1379,31.0345,24.1379,0.0,0.111111,0.111111,0.466667,0.244444,0.06666699999999999,118.0,79,7914,13,201513,83.57142900000002,56.257143000000006,29,4.285714,14.571429,3.25,0.714286,422.4
79,2015,15,11.9048,14.285700000000002,28.571400000000004,38.0952,7.142900000000001,0.206897,0.241379,0.310345,0.241379,0.0,125.0,79,7915,13,201513,136.71428600000002,96.671429,42,6.571428999999998,19.857143,3.5,0.428571,422.4
79,2015,16,10.5263,15.7895,23.6842,47.3684,2.6316,0.119048,0.14285699999999998,0.285714,0.380952,0.07142899999999999,117.142857,79,7916,13,201513,119.71428600000002,69.085714,38,9.428571,23.285714,3.142857,0.714286,422.4
79,2015,17,18.75,0.0,43.75,25.0,12.5,0.105263,0.157895,0.236842,0.473684,0.026316000000000003,96.142857,79,7917,13,201513,113.142857,74.05714300000002,16,14.571429,28.714286,3.107143,0.857143,422.4
79,2015,18,8.0,28.000000000000004,36.0,20.0,8.0,0.1875,0.0,0.4375,0.25,0.125,83.42857099999998,79,7918,13,201513,103.571429,65.38571400000001,25,13.142857,26.0,3.214286,0.571429,422.4
79,2015,19,14.285700000000002,14.285700000000002,57.1429,0.0,14.285700000000002,0.08,0.28,0.36,0.2,0.08,59.85714300000001,79,7919,13,201513,74.285714,47.5,14,11.857143,21.857143,3.142857,0.571429,422.4
79,2015,20,5.263199999999999,15.7895,47.3684,10.5263,21.0526,0.14285699999999998,0.14285699999999998,0.571429,0.0,0.14285699999999998,59.0,79,7920,13,201513,71.42857099999998,39.414286,19,15.142857,28.285714,3.428571,0.714286,422.4
79,2015,21,6.6667000000000005,20.0,40.0,33.3333,0.0,0.052632000000000005,0.157895,0.473684,0.105263,0.210526,92.285714,79,7921,13,201513,117.0,77.4,15,19.142857,32.428571000000005,3.107143,0.857143,422.4
79,2015,22,14.285700000000002,28.571400000000004,28.571400000000004,28.571400000000004,0.0,0.06666699999999999,0.2,0.4,0.333333,0.0,91.714286,79,7922,13,201513,115.28571399999998,75.585714,7,19.714286,31.571429,3.142857,0.428571,422.4
79,2015,23,28.571400000000004,7.142900000000001,21.4286,42.8571,0.0,0.14285699999999998,0.285714,0.285714,0.285714,0.0,85.714286,79,7923,13,201513,77.0,50.171429,14,19.0,29.714286,3.0,0.285714,422.4
79,2015,24,4.7619,14.285700000000002,57.1429,16.666700000000002,7.142900000000001,0.285714,0.07142899999999999,0.214286,0.428571,0.0,91.857143,79,7924,13,201513,79.85714300000002,47.2,42,19.571429,30.714286,3.107143,0.571429,422.4
79,2015,25,30.7692,15.3846,46.1538,7.6923,0.0,0.047619,0.14285699999999998,0.571429,0.166667,0.07142899999999999,93.142857,79,7925,13,201513,95.571429,62.085714,13,19.714286,30.428571,3.0,0.14285699999999998,422.4
79,2015,26,7.6923,23.0769,46.1538,23.0769,0.0,0.307692,0.153846,0.461538,0.076923,0.0,85.0,79,7926,13,201513,100.857143,69.457143,13,20.571429,29.571429,3.0,0.285714,422.4
79,2015,27,0.0,26.6667,40.0,26.6667,6.6667000000000005,0.076923,0.230769,0.461538,0.230769,0.0,33.571428999999995,79,7927,13,201513,81.0,39.714286,15,20.142857,31.857143,3.0,0.571429,422.4
79,2015,28,0.0,20.0,20.0,60.0,0.0,0.0,0.266667,0.4,0.266667,0.06666699999999999,41.714286,79,7928,13,201513,108.571429,60.128571,5,23.857143,35.0,3.0,0.571429,422.4
79,2015,29,7.142900000000001,14.285700000000002,50.0,21.4286,7.142900000000001,0.0,0.2,0.2,0.6,0.0,76.42857099999998,79,7929,13,201513,86.57142900000002,53.042857,14,21.571429,28.428571,3.0,0.0,422.4
79,2015,30,8.333300000000001,16.666700000000002,50.0,25.0,0.0,0.07142899999999999,0.14285699999999998,0.5,0.214286,0.07142899999999999,49.714286,79,7930,13,201513,100.428571,65.628571,12,23.0,31.571429,3.0,0.0,422.4
79,2015,31,18.1818,9.0909,27.2727,27.2727,18.1818,0.083333,0.166667,0.5,0.25,0.0,66.85714300000001,79,7931,13,201513,75.714286,46.771429,11,22.428571,30.285714,3.0,0.14285699999999998,422.4
79,2015,32,5.263199999999999,15.7895,47.3684,26.3158,5.263199999999999,0.181818,0.090909,0.272727,0.272727,0.181818,65.14285699999999,79,7932,13,201513,116.571429,84.228571,19,23.142857,32.714286,3.0,0.14285699999999998,422.4
79,2015,33,47.619,19.0476,23.8095,4.7619,4.7619,0.052632000000000005,0.157895,0.473684,0.263158,0.052632000000000005,49.714286,79,7933,13,201513,95.571429,64.4,21,21.857143,32.142857,3.0,0.428571,422.4
79,2015,34,36.6667,23.3333,13.3333,20.0,6.6667000000000005,0.47619,0.190476,0.238095,0.047619,0.047619,32.571428999999995,79,7934,13,201513,58.14285699999999,28.057143,30,20.142857,30.714286,3.0,0.14285699999999998,422.4
79,2015,35,23.5294,17.6471,29.4118,5.8824000000000005,23.5294,0.366667,0.233333,0.13333299999999998,0.2,0.06666699999999999,49.571429,79,7935,13,201513,47.0,21.114286,17,18.857143,27.571429,3.0,0.14285699999999998,422.4
79,2015,36,27.2727,13.636400000000002,31.8182,18.1818,9.0909,0.235294,0.17647100000000002,0.294118,0.058824,0.235294,57.571429,79,7936,13,201513,60.714286,32.171429,22,17.714285999999994,26.857143,3.0,0.428571,422.4
79,2015,37,11.7647,0.0,58.8235,23.5294,5.8824000000000005,0.272727,0.136364,0.318182,0.181818,0.090909,66.714286,79,7937,13,201513,77.0,47.042857,17,14.857143,25.571429,3.071429,0.428571,422.4
79,2015,38,4.7619,45.2381,11.9048,8.333300000000001,29.7619,0.117647,0.0,0.5882350000000001,0.235294,0.058824,94.857143,79,7938,13,201513,114.142857,81.285714,84,16.571429000000002,27.571429,3.035714,0.428571,422.4
79,2015,39,25.8065,16.128999999999998,29.0323,16.128999999999998,12.9032,0.047619,0.452381,0.119048,0.083333,0.297619,95.0,79,7939,13,201513,82.285714,54.228571,31,14.571429,23.0,3.035714,0.285714,422.4
79,2015,40,14.516100000000002,14.516100000000002,37.0968,29.0323,4.8387,0.258065,0.16129000000000002,0.290323,0.16129000000000002,0.12903199999999998,76.285714,79,7940,13,201513,165.28571399999996,123.014286,62,12.571429,25.428571,3.214286,0.714286,422.4
79,2015,41,6.5217,19.5652,50.0,13.0435,10.8696,0.14516099999999998,0.14516099999999998,0.370968,0.290323,0.048387,68.42857099999999,79,7941,13,201513,77.57142900000002,41.1,46,9.142857,21.714286,3.285714,0.857143,422.4
79,2015,42,9.375,18.75,23.9583,39.5833,8.333300000000001,0.065217,0.195652,0.5,0.130435,0.108696,140.14285700000002,79,7942,13,201513,181.857143,143.028571,96,11.571429,20.428571,3.071429,0.14285699999999998,422.4
79,2015,43,0.0,16.666700000000002,29.1667,45.8333,8.333300000000001,0.09375,0.1875,0.239583,0.395833,0.083333,118.571429,79,7943,13,201513,56.85714300000001,33.257143,24,6.285714,15.571429,3.071429,0.714286,422.4
79,2015,44,6.7797,6.7797,54.2373,23.7288,8.4746,0.0,0.166667,0.291667,0.458333,0.083333,103.857143,79,7944,13,201513,142.428571,106.442857,59,3.857143,16.428570999999998,3.071429,0.857143,422.4
79,2015,45,8.046000000000001,27.5862,39.0805,21.8391,3.4483,0.067797,0.067797,0.542373,0.237288,0.084746,126.571429,79,7945,13,201513,119.142857,88.714286,87,2.714286,8.428571,3.071429,0.14285699999999998,422.4
79,2015,46,8.2873,14.3646,30.9392,41.989,4.4199,0.08046,0.275862,0.390805,0.218391,0.034483,166.28571399999996,79,7946,13,201513,174.14285700000005,135.771429,181,3.571429,9.428571,3.0,0.0,422.4
79,2015,47,11.9403,16.4179,34.328399999999995,34.328399999999995,2.9851,0.082873,0.143646,0.309392,0.41989,0.044199,111.0,79,7947,13,201513,80.285714,57.585714,67,-4.5,0.5,3.071429,0.14285699999999998,422.4
79,2015,48,12.9204,20.0,24.7788,27.9646,14.3363,0.119403,0.164179,0.34328400000000003,0.34328400000000003,0.029851,309.0,79,7948,13,201513,267.857143,231.6,565,-4.714286,2.571429,3.142857,0.428571,422.4
79,2015,49,16.3673,17.3653,25.14970000000001,26.1477,14.9701,0.129204,0.2,0.247788,0.279646,0.14336300000000002,365.428571,79,7949,13,201513,158.28571399999996,122.257143,501,-2.5,5.166667,3.142857,0.428571,422.4
79,2015,50,14.6835,17.9747,32.4051,26.0759,8.860800000000003,0.163673,0.173653,0.251497,0.261477,0.149701,269.857143,79,7950,13,201513,167.428571,133.928571,395,-3.857143,5.0,3.25,0.714286,422.4
79,2015,51,13.7529,18.1818,27.2727,30.7692,10.0233,0.146835,0.179747,0.32405100000000003,0.260759,0.088608,345.857143,79,7951,13,201513,266.142857,226.671429,429,-5.0,4.714286,3.0,0.285714,422.4
79,2015,52,14.914,19.3117,31.3576,25.0478,9.369,0.13752899999999998,0.181818,0.272727,0.307692,0.100233,353.142857,79,7952,13,201513,233.0,191.042857,523,-6.0,2.857143,3.071429,0.428571,422.4
79,2016,1,12.9771,14.8855,36.2595,27.4809,8.3969,0.14914000000000002,0.193117,0.313576,0.25047800000000003,0.09369,175.71428600000004,79,7901,13,201613,176.428571,142.11428600000005,262,-6.428571,2.714286,3.0,0.0,422.4
79,2016,2,48.5549,17.9191,17.9191,12.1387,3.4682,0.129771,0.148855,0.362595,0.274809,0.083969,163.28571399999996,79,7902,13,201613,119.142857,87.214286,173,-9.428571,-0.857143,3.0,0.428571,422.4
79,2016,3,12.9412,23.5294,38.8235,20.0,4.7059,0.485549,0.17919100000000002,0.17919100000000002,0.121387,0.034682,133.85714299999998,79,7903,13,201613,112.857143,81.042857,85,-10.285714,-2.142857,3.0,0.285714,422.4
79,2016,4,16.128999999999998,19.3548,45.1613,16.128999999999998,3.2258,0.129412,0.235294,0.388235,0.2,0.047059,128.0,79,7904,13,201613,94.428571,60.385714,62,-12.571429,-3.142857,3.0,0.428571,422.4
79,2016,5,11.4754,18.0328,50.8197,13.1148,6.5574,0.16129000000000002,0.193548,0.451613,0.16129000000000002,0.032257999999999995,90.714286,79,7905,13,201613,67.285714,46.114286,61,-7.714286,1.5714290000000002,3.0,0.428571,422.4
79,2016,6,2.7027,37.8378,43.2432,10.8108,5.4054,0.114754,0.180328,0.508197,0.131148,0.06557400000000001,76.285714,79,7906,13,201613,117.71428600000002,93.242857,37,-2.666667,7.0,3.0,0.571429,422.4
79,2016,7,12.5,15.0,35.0,30.0,7.5,0.027027,0.3783780000000001,0.432432,0.108108,0.054054,87.0,79,7907,13,201613,62.0,39.314286,40,-2.571429,6.0,3.0,0.285714,422.4
79,2016,8,14.285700000000002,25.0,33.9286,21.4286,5.3571,0.125,0.15,0.35,0.3,0.075,133.85714299999998,79,7908,13,201613,58.285714,36.357143,56,-3.714286,6.0,3.071429,0.571429,422.4
79,2016,9,19.1489,10.6383,34.0426,23.4043,12.765999999999998,0.14285699999999998,0.25,0.33928600000000003,0.214286,0.053571,129.85714299999998,79,7909,13,201613,112.0,81.485714,47,0.0,10.333333,3.0,0.428571,422.4
79,2016,10,10.8108,14.8649,28.3784,32.4324,13.5135,0.191489,0.106383,0.340426,0.234043,0.12766,123.71428600000002,79,7910,13,201613,108.428571,56.914286,74,-0.285714,9.285714,3.0,0.0,422.4
79,2016,11,11.1111,27.77780000000001,38.8889,22.2222,0.0,0.108108,0.148649,0.28378400000000004,0.324324,0.13513499999999998,121.857143,79,7911,13,201613,130.14285700000002,94.028571,18,3.142857,14.428571,3.0,0.428571,422.4
79,2016,12,15.3846,10.2564,43.5897,25.641,5.1282000000000005,0.111111,0.277778,0.388889,0.222222,0.0,130.28571399999998,79,7912,13,201613,103.571429,69.3,39,5.8333330000000005,17.666667,3.0,0.285714,422.4
79,2016,13,13.3333,20.0,40.0,20.0,6.6667000000000005,0.153846,0.10256400000000003,0.435897,0.25641,0.051282000000000015,86.285714,79,7913,13,201613,80.285714,38.042857,30,8.714286,21.285714,3.0,0.285714,422.4
79,2016,14,21.7391,8.6957,26.087,34.7826,8.6957,0.13333299999999998,0.2,0.4,0.2,0.06666699999999999,84.0,79,7914,13,201613,89.285714,52.257143,23,10.285714,22.571429,3.071429,0.14285699999999998,422.4
79,2016,15,4.0,4.0,32.0,40.0,20.0,0.217391,0.086957,0.26087,0.347826,0.086957,83.85714300000002,79,7915,13,201613,100.571429,50.642857,25,8.571429,23.0,3.0,0.428571,422.4
79,2016,16,9.5238,38.0952,23.8095,19.0476,9.5238,0.04,0.04,0.32,0.4,0.2,76.42857099999998,79,7916,13,201613,66.57142900000001,31.871429,21,11.571429,24.571429,3.0,0.14285699999999998,422.4
79,2016,17,15.7895,10.5263,26.3158,31.5789,15.7895,0.095238,0.380952,0.238095,0.190476,0.095238,83.85714300000002,79,7917,13,201613,78.14285699999998,41.042857,19,12.857143,27.142857,3.0,0.14285699999999998,422.4
79,2016,18,14.285700000000002,0.0,50.0,35.7143,0.0,0.157895,0.105263,0.263158,0.315789,0.157895,83.42857099999998,79,7918,13,201613,159.85714299999995,84.542857,14,15.714285999999998,31.857143,3.0,0.714286,422.4
79,2016,19,10.5263,21.0526,26.3158,31.5789,10.5263,0.14285699999999998,0.0,0.5,0.357143,0.0,74.42857099999998,79,7919,13,201613,166.571429,75.328571,19,12.571429,28.285714,3.071429,0.285714,422.4
79,2016,20,13.3333,26.6667,26.6667,33.3333,0.0,0.105263,0.210526,0.263158,0.315789,0.105263,50.142857,79,7920,13,201613,162.28571399999996,76.271429,15,13.0,28.0,3.142857,0.428571,422.4
79,2016,21,7.6923,7.6923,38.4615,38.4615,7.6923,0.13333299999999998,0.266667,0.266667,0.333333,0.0,58.428571,79,7921,13,201613,154.428571,74.514286,13,14.857143,29.285714,3.071429,0.428571,422.4
79,2016,22,12.5,25.0,25.0,12.5,25.0,0.076923,0.076923,0.384615,0.384615,0.076923,57.0,79,7922,13,201613,170.571429,72.528571,8,17.142857,32.0,2.785714,0.285714,422.4
79,2016,23,12.5,37.5,6.25,25.0,18.75,0.125,0.25,0.25,0.125,0.25,76.85714300000002,79,7923,13,201613,138.28571399999998,70.42857099999998,16,18.285714,31.428571,1.5,0.285714,422.4
79,2016,24,0.0,30.0,30.0,40.0,0.0,0.125,0.375,0.0625,0.25,0.1875,84.285714,79,7924,13,201613,91.714286,32.857143,10,18.857143,31.571429,1.5,0.14285699999999998,422.4
79,2016,25,0.0,11.1111,44.4444,44.4444,0.0,0.0,0.3,0.3,0.4,0.0,42.42857100000001,79,7925,13,201613,119.71428600000002,51.285714,9,22.0,35.142857,1.5,0.0,422.4
79,2016,26,14.285700000000002,14.285700000000002,50.0,21.4286,0.0,0.0,0.111111,0.444444,0.444444,0.0,33.142857,79,7926,13,201613,99.285714,49.142857,14,21.428571,33.857143,1.5,0.14285699999999998,422.4
79,2016,27,11.1111,18.5185,59.2593,7.4074,3.7037,0.14285699999999998,0.14285699999999998,0.5,0.214286,0.0,33.285714,79,7927,13,201613,139.0,65.14285699999999,27,19.571429,33.571428999999995,1.5,0.285714,422.4
79,2016,28,15.625,12.5,43.75,18.75,9.375,0.111111,0.185185,0.592593,0.074074,0.037037,49.42857100000001,79,7928,13,201613,95.142857,47.714286,32,22.571429,35.0,1.5,0.0,422.4
79,2016,29,16.128999999999998,6.4516,41.9355,29.0323,6.4516,0.15625,0.125,0.4375,0.1875,0.09375,49.285714,79,7929,13,201613,91.142857,47.0,31,19.714286,28.571429,1.785714,0.0,422.4
79,2016,30,16.666700000000002,22.2222,33.3333,22.2222,5.5556,0.16129000000000002,0.06451599999999999,0.419355,0.290323,0.06451599999999999,57.0,79,7930,13,201613,94.428571,50.42857100000001,18,23.0,32.428571000000005,1.5,0.428571,422.4
79,2016,31,4.7619,0.0,57.1429,28.571400000000004,9.5238,0.166667,0.222222,0.333333,0.222222,0.055556,50.142857,79,7931,13,201613,118.71428600000002,76.14285699999998,21,22.285714,32.0,1.5,0.14285699999999998,422.4
79,2016,32,5.263199999999999,36.8421,31.5789,15.7895,10.5263,0.047619,0.0,0.571429,0.285714,0.095238,32.857143,79,7932,13,201613,90.857143,54.285714,19,23.142857,32.142857,1.5,0.14285699999999998,422.4
79,2016,33,7.6923,7.6923,61.5385,23.0769,0.0,0.052632000000000005,0.368421,0.315789,0.157895,0.105263,33.0,79,7933,13,201613,78.0,38.857143,13,21.857143,30.142857,1.5,0.14285699999999998,422.4
79,2016,34,14.285700000000002,14.285700000000002,57.1429,14.285700000000002,0.0,0.076923,0.076923,0.6153850000000001,0.230769,0.0,25.0,79,7934,13,201613,121.142857,43.714286,21,22.0,30.714286,1.785714,0.571429,422.4
79,2016,35,23.5294,5.8824000000000005,29.4118,41.1765,0.0,0.14285699999999998,0.14285699999999998,0.571429,0.14285699999999998,0.0,40.714286,79,7935,13,201613,77.42857099999998,17.285714000000002,17,18.0,30.142857,2.071429,0.571429,422.4
